棠梨煎雪,https://www.douban.com/people/159159843/,2017-08-03 00:02:56,推荐,4," 电影原创台词和立意高于“原著”唐七太多了。。然后唐七这个黑点没法忽略。。
        "
西楼尘,https://www.douban.com/people/xilouchen/,2017-08-03 18:16:17,很差,1," 这是一场横跨天界鬼族的大型诗会，诗歌内容皆摘抄自QQ空间。鬼族网红玄女以咆哮体诗歌闻名业界，平时对着深渊咆哮我可怜的孩子。天神夜华和上神白浅二人组成夫妻档，无论在青丘温泉，还是瀛洲荒原，彼此将爱的誓言深情朗诵，字字珠玑。这场诗歌的饕餮盛宴震怒了天神，获胜者得到眼球，失败者掉进深渊。
        "
烟灰,https://www.douban.com/people/vera-chi/,2017-08-03 13:44:08,很差,1," 真不懂美在哪儿？真不懂这个电影存在的意义！真不懂这么虚假做作的娱乐产品能有多少人有共鸣？祝早下片尊重一下电影。
        "
蒋非凡,https://www.douban.com/people/54622180/,2017-08-03 21:01:33,较差,2," 我姐是不是很恨我，每次都请我看这种电影TAT
        "
杨大志°,https://www.douban.com/people/58766653/,2017-08-03 00:09:15,推荐,4," 特效真的挺好的。尤其是龙宫那里的景，那个大水母（？）哎好喜欢。和印象里的中国风不太一样emmmm不过意外的还不错。
        "
moli,https://www.douban.com/people/159189859/,2017-08-03 00:09:18,力荐,5," 没看的时候还担心杨洋和刘亦菲没有cp感，原来是我想多了，颜真的很配啊，看着桃花树下素素抓着夜华发尾两人抵头依偎，甜掉牙！ps，龙宫好炫，诛仙台好乱！
                
                
"
Anzo,https://www.douban.com/people/30629963/,2017-08-03 13:26:17,很差,1," 天仙协会终生主席和宇宙第一帅正能量直男终于合体，这部电影票房我预计60个亿！电影票可以绕地球三圈！！感天动地！
        "
桃桃桃桃不掉~,https://www.douban.com/people/159548156/,2017-08-03 00:30:30,推荐,4," 外貌协会，冲着高配神颜看的，放大到大银幕上只想啊啊啊啊啊啊啊～景取得也超美，还有就是yy的声音真心惊艳了我一下，查了貌似是原音！！好吧～以前只知道他人好看，没想到声音也
        "
谢飞导演,https://www.douban.com/people/114515320/,2017-08-08 22:30:50,较差,2,"         没有看过电视剧和小说，所以故事看得一头雾水。二颗星是给数字视觉特效和摄制人员的辛苦。
        "
愛愛亦無害,https://www.douban.com/people/34293525/,2017-08-03 00:36:09,很差,1," 是不是对表演有什么误解，黄教主式深情加上沉醉在自己努力里的木头脸
        "
长草颜团子,https://www.douban.com/people/67614625/,2017-08-03 00:02:24,推荐,4," 原著抄袭，先扣一星。不过这回国产电影特效总算超过一块钱了，值得鼓励。
        "
判官赵,https://www.douban.com/people/122454843/,2017-08-03 17:03:18,推荐,4," 讲真，太短了，以至于叙事有点赶，有些地方铺陈不开，改编也挺多的，特效演技都不错。心疼素素十秒，三个角色区别挺大，所以演技这东西没啥好黑的吧。两位主角一出现大家都是哇哇哇，忽略那些微表情和细节的无话可说。几位配角很不错。衣服是真的很好看。
        "
睡神Zzz,https://www.douban.com/people/51767956/,2017-08-03 09:34:13,很差,1," 最他么讨厌这种花花绿绿的画面，很廉价很俗气，这种电影真是只适合那群脑残粉看，跟小时代没啥区别
        "
